,0.190894666666667,0.38972975,0.9680055,1.150488,1.58760375,gene
100,4.286478524612914,1.715985347391498,1.9093767503453916,2.5441951788778123,1.086639305731376,php
101,2.251131717193756,1.7442295637686158,1.3016515823266652,2.2260690806918237,1.306270741414317,yhfW
102,1.9163205392737543,0.8204508670968245,1.0147462030600196,1.334810217700896,1.7222034297326938,yhfX
103,1.8705930864189808,6.263382088446084,4.786384915501516,5.186346533949107,5.996166904008488,yhfY
104,5.1422263667591555,11.487117906363311,10.247791382290911,18.72908557405228,12.27542310812279,yhfZ
105,549.467194084903,342.5895911931146,429.21796609342397,271.6153540992078,420.3372417576389,trpS
106,530.2039672468048,352.6839231285134,411.8384710089954,261.40920359767927,384.71257308838517,gph
107,640.0711915619119,407.3167340551132,401.56980236753014,261.64760630976497,366.8533747158979,rpe
108,188.31176315298018,157.1039343320342,193.70122823923828,122.63716091966975,282.6017878851394,dam
109,790.9759534995778,527.9550328372917,720.0946818363889,443.37443524375897,962.017927965335,damX
110,527.8655744423414,471.56203702055916,635.0971761450492,389.601122115715,791.278049628959,aroB
111,358.34324844581965,360.84150963192997,544.850664396639,329.41438916461425,792.1635181525176,aroK
112,3.939059935717978,2.5407450204791813,1.905935320958497,1.99576582664574,0.9770831811868499,hofQ
113,1.815560158413774,2.4546662683711302,1.3014605974354514,1.5543770941031059,0.7292085156331516,hofP
114,2.2387194325555826,3.7309140425141267,2.7195474731804117,3.90190779856367,2.57060660573627,hofO
115,1.5154064541445889,4.284092611563699,2.960682927611302,2.2794076059277097,2.263773091206149,hofN
116,7.2557664781262154,8.374248991427265,5.214591022971279,6.006778178010224,3.0242177142331466,hofM
117,53.14190319752937,35.788287614386135,71.64066034955883,46.79483768988019,113.383145377574,mrcA
118,152.10854102459007,90.7277703092735,114.03055608013365,46.91159128723771,121.27851204321439,nudE
119,70.73658500542857,103.96139045666732,90.68073754463785,90.30867468897858,110.33106174094135,igaA
120,167.72137291053548,141.03674471831405,158.3467178997732,138.14629934860181,341.9855765258483,yrfG
121,74.27337074733805,105.54796343955667,110.79889860632926,111.22806813334785,252.36386952410453,hslR
122,113.78962768993637,151.14650741620187,170.78648977800134,181.3703830403682,392.85181187921415,hslO
123,10.093583205382595,19.069957223361506,9.076066808741697,12.494655113090126,12.295815991166746,yhgE
124,80.8966616510139,1701.103288125404,97.27495253035997,1197.498208940141,440.9888851751738,pck
125,68.80913574892244,70.12543988562004,51.69861604478176,67.15636885347634,66.65831144635308,envZ
126,157.98601691466868,130.3329196844963,76.23698955988063,105.85442890627813,109.52732190337547,ompR
127,42.715602079312156,28.774613514482517,31.262702213005433,24.938499854129915,43.5744429279102,greB
128,118.93891526933345,125.66453003509545,201.0044710412045,116.6088791597947,175.37346769306288,yhgF
129,294.8114058061795,162.66470910552465,94.72987734737751,72.89152017294975,134.36235917045877,feoA
130,113.08660290260318,79.4935199979225,41.438292453961125,31.754722058563942,67.24616204813664,feoB
131,197.39639100439246,161.18729362163145,91.59930422446942,66.25556207245351,149.67465974304122,feoC
132,4.8679830669977,2.672801159094381,2.655893985033995,2.060935833327526,1.6331296213005237,rpnA
133,45.223304037868274,24.61314419593052,32.06020269864261,18.695445199271777,40.184516036253605,bioH
134,60.4468326495792,68.3113582527445,63.884379450540834,57.90013759551927,111.6544450646758,yhgH
135,2153.4284249595194,1346.8010446823641,1167.2247933953581,942.7815739707985,1519.7739188969294,nfuA
136,9.913311713440052,11.932451639679218,29.345030370660425,12.698954446403114,11.067964703431434,gntT
137,51.646423994288156,34.421323649982185,19.187208472454614,13.178335941212712,10.107399877222926,malQ
138,98.69255234890046,54.01434507344598,21.128201472563923,10.54833584261033,6.672827119846378,malP
139,59.55511038936415,369.5718601205964,148.94492416324888,291.7602377504603,90.41394294768136,malT
140,17.387279120219247,7.203121443406872,5.080459142148566,4.824976457894957,6.042118585731266,rtcA
141,14.763807485561792,3.48030475047587,4.616783106963572,2.563995200595466,4.14963076242339,rtcB
142,4.2170168372406085,3.675396526213934,4.274270327363752,3.9515957286413332,4.539686950763169,rtcR
143,140.4889671038697,74.33309822831949,101.7301762314528,85.96178245686698,124.13721732366864,csqR_1
144,76.14659930823532,55.82168237640278,91.06011729917867,75.45232168122843,128.10328985799637,glpG
145,86.3976904943999,61.68837238323091,79.1331961041591,78.47957310894193,97.28172169752511,glpE
146,24.03896352301065,21.089925490177865,8.155860316855767,1364.5434764779152,18.1118775174647,glpD
147,2.749252595350484,2.639408326628946,4.674573725029703,30.794364962276454,1.3488134409769965,yzgL
148,196.62742042803296,186.8612252405655,148.64411436276973,55.00493625782285,43.07798053251997,glgP
149,254.0458281090083,254.61950720567197,206.72899691147705,74.5960988321997,54.34767711053668,glgA
150,209.76303482460997,309.18211764574164,251.84347678873186,96.81245849520806,69.31682388322027,glgC
151,97.43405373135306,136.5880730037146,152.56774646286536,45.951343240943686,34.588274195712025,glgX
152,223.23898880239767,328.08562080599256,394.04860626012277,111.3493257064761,77.06088350581709,glgB
153,357.91068227615284,783.6393921850695,1814.1229002951495,268.6061339171101,401.23693099978647,asd
154,40.81761593529049,21.80556081666662,22.40525412715492,22.407828865524476,77.28352365032833,yhgN
155,3.459630286666558,2.4400298876254043,5.506681236034764,3.823316436673589,10.554274329831884,gntU
156,6.719000469930735,5.631719473546822,11.880163815712425,7.059681841158958,15.501859536855413,gntK
157,150.2626661074496,133.09412083935314,110.12237652763795,113.16407537029117,171.56266022450149,gntR
158,46.12942530865233,21.023092798829225,14.442391290635317,8.496399453559466,11.123570045516075,yhhW
159,189.51768531931964,85.26392671244264,87.3212690218653,43.74039334016595,60.91053524588452,yhhX
160,15.230349692605733,6.4578385333920725,5.239090510495905,2.4925059208184708,3.12288180793583,yhhY
161,0.0,0.08311527598422486,0.07453392839905815,0.1453155991157111,0.15615943159078324,yhhZ
162,0.0,0.0,0.0,0.0,0.0,HHKABJCC_00168
163,0.0,0.0,0.0,0.0,0.0,insA6_1
164,0.0,0.0,0.6473746989149604,0.0,0.0,insB6_1
165,0.0,0.5836005378893894,0.0,0.0,0.0,yrhD
166,13.755750985370504,1.6287421110936318,1.0360551252416617,0.8895366045125621,1.9576617932668694,yrhB
167,161.50642057444253,55.124819418475354,34.82525332434213,6.246809694823682,4.738330086813259,ggt
168,67.88642224550202,23.453332866573454,7.321321553903499,4.4590813406906875,4.420666365265154,HHKABJCC_00174
169,50.54367357003872,52.65865728664663,28.063615303442738,19.41590606516778,21.698700468203192,ugpQ
170,46.926978497950515,62.134651501497416,20.008525172428598,18.188311141788475,14.071076856727021,ugpC
171,34.098251735095985,43.29105628159614,12.648767589435638,11.85069432973707,4.359114906509731,ugpE
172,40.08578892466467,56.11025690294432,13.88070448169763,16.85523454587304,6.831471449441247,ugpA
173,105.2831951343284,143.69818855306528,31.896754826311316,42.15234446257523,14.124429683078976,ugpB
174,301.98488371068566,231.86136451583405,411.0667267194031,18.71776906730739,88.64221676023513,livF
175,362.0011787645125,324.11305672131755,527.6735155793452,25.08419588001335,113.65472139724216,livG
176,198.19698391485798,182.53354415088273,359.89280001870804,14.412774976315793,74.27383434850728,livM
177,291.5090615575184,256.7552043865144,486.4548500121461,25.967907198349927,96.29379278524502,livH
178,392.9495472070274,440.9969036613272,816.6868182452035,39.60494242742012,161.89921269530083,livK
179,33.631682435625606,23.539735581700725,23.703339238782057,41.481220077011166,75.79098665824233,panZ
180,2352.97030056117,1427.656056444995,1795.8556694673907,51.48640025490215,143.73695952893257,livJ
181,294.88295375200676,208.71833901376962,174.49671612560886,148.8486852934331,224.20577472539145,rpoH
182,122.24214282769378,82.22415158622329,117.2391902333431,77.01190253190515,151.9347105450613,ftsX
183,197.65514946664172,124.84659953618181,183.04753957061862,114.49214291594043,234.7286872183032,ftsE
184,99.80561481455855,78.04411651331895,105.99116119850666,71.9319808110039,161.02259676617837,ftsY
185,40.51103155402481,32.97205119944227,33.6497068000904,22.09881225404714,49.28349071686125,rsmD
186,77.724946575943,52.55851753712844,57.107533520227285,33.883412701006705,76.1817195032684,HHKABJCC_00192
187,103.39922246333342,53.15429001457708,52.193455253635705,32.6759007707422,41.868720386882714,HHKABJCC_00193
188,185.31786402479992,115.1367134869211,113.27810335939148,78.08355635068787,82.05369550524694,yhhN
189,18.211067399298635,18.819118974892966,7.95342127552959,18.87879342418742,4.979303952684724,zntA
190,31.177873021601393,20.727361148519275,17.140365741726388,15.204895973800838,34.65920571046763,tusA
191,84.38452274508053,34.78853445922181,31.11812521545876,205.56430112160257,217.30038561309593,yhhQ
192,173.5072473346474,131.02416031982722,168.60285542578782,200.5439890430592,324.03240720008444,dcrB
193,63.158935778972136,34.111370449277175,37.82628612594689,19.048092954709418,42.76125150771465,yhhS
194,31.182813284331708,17.679407310543198,10.063584945324573,3.6316518467522467,6.264345427106479,yhhT
195,94.00212087557335,69.24609643336717,72.86248832071772,56.545388950016914,93.88188982075712,acpT
196,7.888141669933734,6.845731838452066,3.032489533855143,3.348967262890955,4.396382156601536,nikA
197,3.241505620922333,1.745264028590937,1.5092715748680965,1.3658507368716175,2.3863865883582416,nikB
198,3.213682003887498,3.5414893696486938,2.770146794446635,1.5805853358441935,3.402100857059956,nikC
199,10.201349345845163,6.491876832838661,4.802360998505744,4.097906625553875,7.086888384602997,nikD
200,6.88610238710868,5.6247159157065525,3.6996217064075894,2.6322276200233827,4.7099358184659845,nikE
201,216.46173672066755,89.01508833011079,104.59651490185077,61.183611450921624,65.70897762118946,nikR
202,4.007157295968721,4.401043800512825,2.8648125668888937,2.8468027396434055,4.192587231009579,rhsB
203,0.0,0.25493303066404777,0.0,0.0,0.0,yhhH
204,0.3455219672145916,0.39436171252661434,0.0,0.0,0.0,yibA_1
205,0.3684280266627098,0.3490408547648424,0.34875857599359567,0.5190425749484429,0.43481845517876344,yhhI_1
206,55.97839134669658,58.60858570763004,53.14684326953387,30.787690229811417,25.388185023470083,yhhJ
207,50.36247311202956,58.967944683808966,53.20639068111435,34.0689360344444,26.812424083038362,rbbA
208,84.71287419949542,86.89467697416762,75.89800153951873,53.01166182618242,41.71121982095438,yhiI
209,2.93172602121681,0.9551746205542578,0.6996635190603422,0.41955154388453153,0.7911840933706938,HHKABJCC_00215
210,0.0,0.0368419347540301,0.2334213300535869,0.0,0.0,HHKABJCC_00216
211,0.0,0.2213812632201429,0.10173014425704595,0.06635544264757365,0.0,yhiL
212,78.01982987200378,6.829907226963659,5.737049657505382,2.1002404379018156,3.1942690062421275,yhiM
213,74.42364990790708,54.080170811245026,81.99867456842352,40.914267729073835,150.16122464295725,yhiN
214,249.01554114705624,145.97891788868037,310.74520932582425,236.89099840461355,640.290833315835,pitA
215,416.1537545652943,92.40595224581145,36.810320757754596,17.015628725481527,20.880692088682025,uspB
216,2143.471378004976,1841.904559608197,1145.3070414674887,771.942913460323,457.7941290874668,uspA
217,40.16183461388821,19.40714022218617,10.290274156755844,34.115348499197275,25.395861285323654,dtpB
218,51.69558872188013,36.65460883907828,43.19087043406104,37.196347376185095,81.16688746488785,rsmJ
219,248.61497755626618,213.47852697636748,199.67423402287483,183.56803646469623,286.13818858741377,prlC
220,60.72727298167733,54.73484096559679,67.29222371492051,57.87984871309919,149.56474229934258,rlmJ
221,180.4414418218601,120.06652037796812,136.60930206656644,105.73025894262123,212.80046463094658,gor
222,46.09811488868533,46.752419491403984,54.88515379289885,65.55841585815062,100.68731010606085,HHKABJCC_00228
223,13.08249749102633,12.14055134807355,14.13156942458402,15.942281493210935,20.407740445991088,arsR
224,11.076685613611431,8.709578367800347,10.391646692281522,9.888649719383267,12.667495282381118,arsB_1
225,26.341707266563205,15.359891537171642,15.454685938081784,12.43940556346617,14.404724790249762,arsC
226,0.2524370224016403,0.12502462806512685,0.23451761310285052,0.12141738623253155,0.2840752291258847,yhiS_1
227,83.25776081252401,42.24344004865483,31.765589087717046,30.38231465108955,51.278904671635345,insH11_1
228,701.2810877163529,30.930270431919382,11.7509670086269,5.755384849906151,7.300296280732123,slp
229,26.09748266932999,0.5165729972216453,0.4007719338661777,0.3532572740577997,0.41714851539202846,dctR
230,97.66766798726175,1.6804242610205737,0.5524068153770333,0.1487214334699856,0.7966725315642347,yhiD
231,5907.107316767828,81.61363440981037,31.720688943946506,11.82684462431471,21.713000935035097,hdeB
232,6505.328972898423,122.63708280377796,50.790750528170946,30.314487728478724,29.179620487596395,hdeA
233,1627.6417184294382,19.55568295241211,14.120719680632652,5.420124389305875,14.142586040838871,hdeD
234,58.347194808272846,0.8067825198373242,0.1913478598782595,0.0,0.2761116570760832,gadE
235,1.8243015191650391,0.6213219525869291,0.563120950729541,0.0,0.9981737103891928,HHKABJCC_00241
236,149.50420386089024,3.237513166926232,1.394583930538193,0.8579925248296201,0.983018333636529,mdtE
237,86.2327187347409,4.062584468287553,1.5063768226196625,1.6565282289023848,2.927053482296109,mdtF_1
238,47.95196159291365,2.0440663153849763,2.404724553544951,1.7705458330744537,1.8748895450325793,mdtF_2
239,204.1398222893954,71.30641838701233,71.61705595206107,63.903895962269715,40.74198121322345,gadW
240,154.4720853913832,39.01989804353714,25.01846356381452,5.651127225303888,5.170246166189578,gadX
241,591.7643751911359,10.17939709106615,4.104292839237185,1.0894290053557154,1.2521176390549889,gadA
242,4.946356106871116,3.7711090247933363,1.9825985985904553,1.5108610183465119,1.9233145327001626,ccp
243,134.78385966296145,31.42620152697382,20.622336856513538,13.719311147249172,17.758092134736614,treF
244,15.634087745351874,7.8875429767618535,6.1980668042828775,2.8836280598793667,4.319516341727799,yhjB
245,16.539037643475996,16.318864662847687,23.483840938163404,26.774555967911546,33.621710847687034,rcdB
246,75.78784061189138,39.945429226102455,30.47705262314667,21.260027668679886,29.74336055132427,yhjD
247,296.6914445261341,546.2239545163038,1273.658506879419,8.0200734783166,33.44639566558028,yhjE
248,37.10085511337053,55.120658353240074,4.447890189047349,45.783133819918774,47.22769367956113,yhjG
249,1.1468678767521845,745.1909187045751,7.2762739679683825,588.3520579826506,397.552472857092,pdeH
250,67.84213941088795,134.45719102166015,53.17201850379496,93.50649113275115,79.01593215349743,kdgK
251,192.52334914504087,76.63229051483816,79.04777163461037,62.30485186593508,136.42257535840503,yhjJ
252,22.13491391044306,832.7552989669578,76.18933620406027,2403.6685973299436,111.1727584530761,dctA
253,58.359555316693765,32.94043879329283,41.73159972648873,26.57225222527286,62.91958598739849,pdeK
254,121.59434293402691,50.21742188265968,53.54049092716503,22.80285508951426,48.145999834999685,bcsC
255,72.91785318682673,27.346668510700077,36.54863192899385,14.22884033037355,30.446775126625816,bcsZ
256,105.56594211682524,41.92552266392146,51.519010023269374,20.782488600522655,52.85357826271739,bcsB
257,33.82249634868129,12.420894614941746,20.159523076324046,8.687546818209121,32.94248772710628,bcsA
258,111.16004482363516,52.24764183980662,61.65742303659947,29.561044819687005,103.94822112296667,bcsQ
259,170.6809014895058,108.00346007909852,125.72134146883823,56.74295555016006,183.5438482973529,yhjR
260,175.83193622579358,97.01999361998067,103.21810828045744,49.798783856083745,85.40409257429118,bcsE
261,332.31562958835093,160.5523754182182,194.62728771543357,101.23920935238593,133.4302932836716,bcsF
262,113.0877873689972,57.99750641566048,68.35262760291972,32.594206511584886,57.13211967614035,bcsG
263,50.62911016057493,21.046653912628535,20.280464355636948,13.997958521425197,14.615716548928022,ldrD
264,12.544951763422691,18.9054910287839,32.89756443953715,20.49745775709789,106.4809743731594,yhjV
265,674.7387933500828,192.5582334799946,139.5197214596759,22.278865219238423,84.93870290335582,dppF
266,970.7297710030573,284.7854690584131,219.1814183294308,37.1980395376986,132.23699983424768,dppD
267,667.3374861889283,186.07625385467077,150.59481899734402,18.58429039331906,86.78011591988869,dppC
268,705.177667777248,198.54277980151522,149.14475224380215,20.33748538100745,81.00238737125264,dppB
269,3688.7518184024175,1450.3283595981234,752.2953269054226,127.44644804326845,258.84454134659774,dppA
270,54.3773712671633,23.34031071220931,11.739672216306348,28.289748813543216,20.69110276387773,eptB
271,4.398116163907657,1.3707846536713375,0.6082175831107322,0.6262817167738486,0.49627545857698896,yhjX
272,180.79776243237984,44.64347531797807,16.403486043993567,6.449006873125368,7.112872307921441,yhjY
273,83.34825592142519,39.64077210758031,35.33053293112549,20.578998720519174,25.38281021090765,tag
274,68.42945303654878,32.34591581512149,34.32555686900032,18.21783090732209,20.86597151619571,yiaC
275,92.70102377208946,59.534341564703034,70.54127046985201,28.215110538053263,49.52416443220946,bisC
276,16.61141330341826,22.563361325251112,44.04094785358627,37.575416498374906,264.29051424432083,yiaD
277,477.7954010405175,372.0875539625323,519.9347370734794,271.48998673372773,320.5078940528431,ghrB
278,390.3938520012093,292.2670879402926,321.1465677839609,216.34318498953922,496.95633795555614,HHKABJCC_00285
279,115.07064023006455,34.06252706210473,8.647756901836011,1.4657518898450976,1.4516618531693908,yiaG
280,50.32766754137021,60.3858355332104,126.5921115482356,89.52018655033015,930.5332502291168,cspA
281,0.0,0.2559327680392009,0.0,0.0,0.0,hokA
282,7.214152127322177,6.6114148778787865,6.764166271924734,5.094940915666944,13.476351541954413,insJ
283,0.40293216528553666,0.0,0.7238482128694202,0.0,1.6163553532919877,HHKABJCC_00290
284,440.5164347250351,334.658024659734,422.8995475268546,351.55114466015687,725.200139208496,glyS
285,676.4311547247597,497.859232454061,579.2395544392202,546.8565595918931,994.235819640574,glyQ
286,20.213008397028368,13.37920056287278,7.777987437234303,4.551233299052019,11.171348528229927,ysaB
287,14.346417437208002,7.491245084878317,10.923666074865423,6.264717376940039,10.985906000150788,wecH
288,1.7584282621232399,0.7800882781407403,1.3480559940878223,0.46931723576083917,0.8534536643026104,yiaA
289,0.4491671213409489,0.4526177349748406,0.5002019362689896,0.17532028054866639,0.0,yiaB
290,27.11628436361725,18.148225930615272,11.686294452787106,11.317481455411606,9.753586166541536,xylB
291,13.5477676936213,15.924421109207454,7.019583555587959,12.39704138075389,5.9783397007482355,xylA
292,2.938324179567538,46.01890111865116,3.7492441878213087,23.382031281333624,2.1166947844238546,xylF
293,2.9496229675439145,18.880839214043505,2.188695750156492,9.356278782546106,1.7988316052057252,xylG
294,5.2213009839605045,15.91534219569615,3.189268284203031,7.924096502523426,2.397328096398355,xylH
